    nm         	nN
1.946010e+002	9.057527e+000
1.946412e+002	9.045126e+000
1.951820e+002	9.063164e+000
1.949997e+002	9.037234e+000
1.957444e+002	9.067674e+000
1.959330e+002	9.064292e+000
1.962883e+002	9.071056e+000
1.959206e+002	9.033852e+000
1.966654e+002	9.064292e+000
1.969837e+002	9.068801e+000
1.973576e+002	9.076692e+000
1.975461e+002	9.073311e+000
1.976605e+002	9.065419e+000
1.977934e+002	9.058654e+000
1.983341e+002	9.076692e+000
1.984670e+002	9.069929e+000
1.981179e+002	9.033852e+000
1.986958e+002	9.054145e+000
1.991068e+002	9.064292e+000
1.994065e+002	9.067674e+000
1.997063e+002	9.071056e+000
1.996538e+002	9.053018e+000
2.000091e+002	9.059781e+000
1.999566e+002	9.041743e+000
2.007199e+002	9.073311e+000
2.007230e+002	9.058654e+000
2.011526e+002	9.069929e+000
2.013782e+002	9.068801e+000
2.013257e+002	9.050763e+000
2.012917e+002	9.033852e+000
