    nm         	nN
1.787371e+002	-7.606219e+000
1.790331e+002	-7.603933e+000
1.787069e+002	-7.629070e+000
1.791757e+002	-7.619168e+000
1.798001e+002	-7.602410e+000
1.801133e+002	-7.599364e+000
1.800637e+002	-7.612313e+000
1.797375e+002	-7.637448e+000
1.803273e+002	-7.622214e+000
1.812973e+002	-7.590224e+000
1.811958e+002	-7.605457e+000
1.808696e+002	-7.630593e+000
1.812693e+002	-7.623737e+000
1.816862e+002	-7.616121e+000
1.820341e+002	-7.611551e+000
1.825547e+002	-7.599364e+000
1.832137e+002	-7.581083e+000
1.827146e+002	-7.613836e+000
1.827514e+002	-7.622976e+000
1.831510e+002	-7.616121e+000
1.828421e+002	-7.640494e+000
1.831208e+002	-7.638971e+000
1.840390e+002	-7.609265e+000
